Filename,Page No.,यादी भाग क्रमांक (Yadi Bhag No.),यादी भागाच्या हद्दीचा तपशील (Content)
302-B.N.M.P._Ward.pdf,1,0302,"wee PE भागाच्या हद्दीचा तपशील , | Ay सुळतान मार्ग, डा काफिल अन्जामिल अह यांचे दवाखाना च,| मूळ गाव/शहर | pith अ जमील यांचे दवाखाना मागे, डा काफिल अ जवळीळ परीसर अजीज जवळी, | ममी नगर रस्ता, अली अहमद चा कारखाना जवळ, खान इकबाल शेढचा कारखाना, नगर | [का चा माळया जवल | "
303-B.N.M.P._Ward.pdf,1,0303,"न भागाच्या हद्दीचा तपशील टीपू सुलतान रस्ता, डा झेड आर | . मूळ MA / ME | वर यांचा दवाखाना | मंडळ भिवंडी |   "
304-B.N.M.P._Ward.pdf,1,0304,"wee PE भागाच्या हद्दीचा तपशील टीपू सुलतान रस्ता, डा झेड आर | वर यांचा दवाखाना, नाला पर जका रस्ता, अल्लाह मेडीकल | कल च मागिल बाजू, अबुल वाहवबचे होटल चाळ, मो इस्लाम ची | न्डीग, अ कादिरा कमरूदिन अन्सारी किराणा दुकर | मूळ गांव/शहर | मंडळ भिवंडी |   "
305-B.N.M.P._Ward.pdf,1,0305,"ee भागाच्या हद्दीचा तपशील भिवंडी शटर महानगर पालिका, | [ सुलतान चौक सार्वजनिक विहीर ज, दिवान शाह तलाब समोर | फेज नगर रे, हाफीज नगर सोने ओलीया मजीद जवळ | मूळ गांव/शहर | मंडळ भिवंडी |  "
306-B.N.M.P._Ward.pdf,1,0306,"wee PE भागाच्या हद्दीचा तपशील , | हिंदुस्तान मस्जिदचा बाजूला, हिंदुस्तान मजिदचा बाजूला, मुरली | मूळ गाव/शहर | मंदिरा जवळ, मुरारी मंदिरा aT AP, गणी Hass मजिद जवळ, मोकाशी चाळ दारूललुम | 5 जवळ, कोकारे चाळ, ताहिर अपारमेट आमदार साहेबचे घर, कोतवाल शाह दर्गा जबळ, | वली रोड, कारवली US कब्रस्तानचा मागे, कारवली रोड पोशमा मंदिर जवळ, ताहिरा अपारमेट | रोड रहीमानीया | "
307-B.N.M.P._Ward.pdf,1,0307,"wee PE भागाच्या हद्दीचा तपशील | करीबली रोड, ताहिरा अपारमेट दर्गा रोड रहीमानीया, मोमीन | द समोर दुर्गा रोड, कोतवाल शाह दर्गा समोर हाफीज नगर, भिवंडी नि.शहर महानगर पालिका, | म मजीद समोर उत्त्तरे कडील बाजू दा, कुदूशिया मोहम्मद हसन चाळ | | मूळ गांव/शहर | मंडळ भिवंडी |   "
308-B.N.M.P._Ward.pdf,1,0308,"ळी भागाच्या हद्दीचा तपशील | करीवली रोड, मोमीन मजिद समोर दुर्गा रोड, हंडी कंपाउड | TTR जवळ, फातीम होटेल समोर हंडी कंपाउड, समंरू बिल्डीग समोर, न पा शाळे जवळ | ह शेटचा मागे समरू, याकुब होटेज जवळ हुडी Hass विही, याकुब होटेल जवळ न पा शाळे | ळ, फातीमा हौटल समोर हंडी कंपाउड | मूळ गांव/शहर | मंडळ भिवंडी |   "
309-B.N.M.P._Ward.pdf,1,0309,"wee PE भागाच्या हद्दीचा तपशील | जुना मच्छि मार्केट ते भोईवाडा पोलीस, भुसार मोहल्ला अवसा | न जवळ, कुवारी बिल्डीग भुसार मोहल्ला मस्जिरद, भोई वाडा शोभा निवास ते भोई वाडा, | पाडा पोलिस स्टेशन जवळ रस्त्या 1, खाक वावडी चा समोरील गौरी पाडा Ta, खाक वावडी | चुनी बालची SRAM, नाचन कंपाउड रस्ता पासुन बाबु वाळर | मूळ गांव/शहर | मंडळ भिवंडी |  "
310-B.N.M.P._Ward.pdf,1,0310,"क भागाच्या SEPA तपशील , | मोमीन मस्जिद जवळ यासीन कंपाऊंड द, खजुरापुरा Hee हाटेज, | मूळ गाव/शहर | ।न मस्जिद परीसर यासीन कंपाउड, चुनी बाला समोर जुला गौरी पाडा कबा, दुर्गा रोड यासीन सजा | ल मस्जिद जवळ, दर्गा रोड मस्जिद जबळ, बाबु चुनी वाला घरा पासुन दर्गा रोड, अपायर टैलर्स | सजा | [सीन मेडीकल जवळ दा | "
311-B.N.M.P._Ward.pdf,1,0311,"_!, भागाच्या हद्दीचा तपशील दर्गा रोड भोई वाडा, नेहाळ | र्टमेट मोमीन Asie समोर, मोमीन बाग दर्गा रोड, भुसार मो | बस्तन समोर, जसीम कम्पा शांताराम भोई चाळ, हाजी कब्रस्तान | मूळ गांव/शहर | मंडळ भिवंडी |  "
312-B.N.M.P._Ward.pdf,1,0312,"m7 भागाच्या हद्दीचा तपशील | ठाणा रोड, केसर बाग मुर्गी बाजार, अयूब मिठाई बाला समोर | RX, मीना बाजार, प्रभु आळी तेली मोहल्ला, प्रभु आळी तेली मोहल्ला, मोटा बाजा मो बाला | Ne जवळ, कुंभार आळी कुंभार वाडा पो स्टेशन, पेटर चाळ कुंभार वाडा पो स्टेशन जवळ, | गर अधिकारी चाळ | मूळ गांव/शहर | मंडळ भिवंडी |  "
313-B.N.M.P._Ward.pdf,1,0313,"nee भागाच्या हद्दीचा तपशील ठाण रोड कणेरी, चीडी यार वाला | ळ कब्रस्तान जवळ, सुपर टावर भारत मेडीकल परीसर, होम पुडेबी | गेरी रोड, आर बी मदरसा वाला मस्जीद जवळ | मूळ गांव/शहर | मंडळ भिवंडी |  "
314-B.N.M.P.Ward_No.28.pdf,1,0314,"mee भागाच्या हद्दीचा तपशील इदगाह रोड स्लाँटर हाउस इदगाह | पड, कत्तलखानयाच्या आवारात,इदगाह रोड भिव्‌, खाडी लगत | TE रोड झोपडपट्टी,इदा, इदगाह रोड झोपडपट्टी इदगाह समोर | मूळ गांव/शहर | मंडळ भिवंडी |  "
315-B.N.M.P.Ward_No.28.pdf,1,0315,"meee भागाच्या हद्दीचा तपशील खाडी लगत इदगाह रोड | पडपट्टी,इदा, इदगाह रोड झोपडपट्टी इदगाह समोर, मेमनमस्जीद | डेल मोहल्ला तकीया अमि, मेमनमस्जीदच्या मागे तांडेल मोहल्ला | मूळ गांव/शहर | मंडळ भिवंडी |  "
316-B.N.M.P.Ward_No.28.pdf,1,0316,"nee PE भागाच्या हद्दीचा तपशील इईदगाहरोड/हमाळनाळा/तंडेळ | ल्ला, तांडेल मोहल्ला इदगाई रोड बंदर, तांडेल मोहल्ला इदगाई | 5 अहमद रजा, तांडेळ मोहल्ला इदगाई रोड मेमन मशइ, सुतार | ळी भिवंडी | मूळ गांव/शहर | मंडळ भिवंडी |  "
317-B.N.M.P.Ward_No.28.pdf,1,0317,"जि. भागाच्या SEPA तपशील | तांडेळ मोहल्ला, इमाम अहमद रजा चौक तांडेल मोहल्ला, रस्सी | ग चाळ तांडेल मोहल्ला, इदगाह रोड जबळ तांडेल मोहल्ला, नवीन मशीद समोर तांडेल वाडा, | [ना शाह THAT ईदगा रोड जवळ तो, अमिना शाह तकिया स्कुल तांडेळ मोहल्ला, अमिना शाह | या स्कुल जवळ तांडेल म, फकी कंपाउंड ते मदीना हाँटेल, अमिना शाह तकीया मशीद जवळ | 1 aS, SAT साह THM फकी कंपाउंड, अमिना शाह तकीया सार्वजनीक फिकी जवळ, | [ना शाह तकीया फकी कंपाउंड कारी, अद्दाउला कयुमा मसिद इदगा रोड, अमिना शाह THAT | डींग इदगा रोड ज, अद्दाउला कयुमा माशीदच्या समोर,इदगा रा, धोबीघाट करीवली रोड, गणपती | र्‌ कारीवली रोड जवळ धोक्षू, फकी कंपाउंड स्लाटर हाऊस इदगारोड, फकी कंपाउंड स्लाटर | स ईदगा रोड ज्‌ | मूळ गांव/शहर | मंडळ भिवंडी |  "
318-B.N.M.P.Ward_No.29.pdf,1,0318,"_ भागाच्या हद्दीचा तपशील भिवंडी, मदारछल्ला ते बंदर | ल्ला, रिचर्स काळनी नारबीतलाव, बंदर मोहल्ला रोड, सौदागर | ल्ला | मूळ गांव/शहर | मंडळ भिवंडी |  "
319-B.N.M.P.Ward_No.29.pdf,1,0319,"wee te भागाच्या हद्दीचा तपशील भिवंडी, वाणी आळीच्या दाणेकडील | ली, मोली मशिद ते जोहराबी चिल्ड्रेस हासा, शकरशाह मशिदीच्या | चमेस चुडीमोहलू, ait हॉस्पीटलच्या दाणेस, मुकरीशाह चाळ ते | बा मशिदीच्या पश्‍्च्‌, जुम्मा मशिद रोड सौदागर मोहल्ला | मूळ गांव/शहर | मंडळ भिवंडी |  "
320-B.N.M.P.Ward_No.29.pdf,1,0320,"wee PE भागाच्या हद्दीचा तपशील | भिवंडी, लामी बुड dae ते weal बिल्डीग, जमा मस्जिद समोर, | सा स्कुल बाजुला, आक्सा अपार्टमेंट ते हाजी बिल्डींग, लतीफ मंजील समोर, चिशली चमन | ल बाजुला, काझी चाळ ते खातुन हॉस्पीटल समोर, रहीमुल्ला मंजील ते मिलन स्टोर, चुदी | ल्ला ते दर्गा च्या उत्तरेस कागी | मूळ गांव/शहर | मंडळ भिवंडी |  "
321-B.N.M.P.Ward_No.29.pdf,1,0321,"nee भागाच्या हद्दीचा तपशील भिवंडी, सौदागर मोहल्ला, सौदागर | . . मूळ गांव/शहर | ल्ला-सुतारआली, बंदर मोहल्ला, बंदर मोहल्ला-काजीबाग 4 | मंडळ भिवंडी |  "
322-B.N.M.P._Ward.pdf,1,,"हा भागाच्या SEPA तपशील | गणपती मंदिराच्या मागे मलनिसारण के, कांबा रस्ता शिवाजी | 5 गणपती मंदिराच्या मागे मलनिसारण केन्‌, नझराणा रोड भावे कंपाउड, नझराणा रोड बाबुभाई | डींग, नझराणा रोड श्री बी.निवास बिल्डींग, दत्‌ छाया बिल्डींग, अश्विनी भावे बिल्डींग, शिवम | CHS, नझराणा भावे कंपाउन्ड गणपना बिल्डींग, नझराणा टाँकीज समोर प्रियदर्शनी बिल, भावे | उनड सर्वोदय को ऑप हौसींगू, भावे कंपाउन्ड वैशाली अपार्टमेंट, भावे कंपाउन्ड दुर्गा अपार्टमेंट, | कंपाउन्ड रेवनी (निवास), भावे कंपाउन्ड साईप्रसाद बिल्डींग, भावे कंपाउन्ड HSA | डींग, कासारआळी पावती सदन, कासार आळी सुस्मिता अपार्टमेंट, कासारआळी शंकर खाने | डींग बाजूला 1, कासार आळी शैलेश खाने निवास बाजुला, कासारआळी शंकर खाने बिल्डींग | [मण, शंकर खाने बिल्डींग चिंतामण निवास क्र.5, चिंतामण निवास शंकर खाने बिल्डींग 58ए, | यादी भागातील सहायकारी | मतदान केंद्राची संख्या : | निरंक | मूळ गांव/शहर | मंडळ भिवंडी सर्कल |   शहरी | मतदान केंद्राचा तपशील :"
323-B.N.M.P._Ward.pdf,1,0323,"क भागाच्या SEPA तपशील , | मकेंडेश्वर मंदिरच्या भागे, मकेंडेश्वर मंदिराच्या मागे कासारआळी, | मूळ गाव/शहर | यती मंदिर भिवंडी टॉकीजच्या मागू, दळा कर्वे घरापासुन ते गजानन मुंढे य, गणपती मंदिर भिवंडी | जच्या मागून, निळकंठ आपार्टमेंट ब्राह्मणआळी ते भागश्री, भागश्री अपार्टमेंट दलमंदिर ते दर्शीळ | , दशिल अपार्टमेंट ते निळकंठ अपार्टमेंट, सुधाकर फोटो स्टुडिओ ते भिवंडी सिने, श्रीदेवी | र्टमेंट ते रोहिणी अपार्टमेंट | मंडळ भिवंडी सर्कल |  "
324-B.N.M.P._Ward.pdf,1,0324,"a भागाच्या हद्दीचा तपशील मर्केडेश्वर मंदिरच्या भागे, ASAT | राच्या मागे कासार आळी, अंबिकानगर समर्थ व्यायम शाळे | ीलभा, समर्थ व्यायम शाळेमागे अंबिकानगर | मूळ गांव/शहर | मंडळ भिवंडी सर्कल |  "
325-B.N.M.P._Ward.pdf,1,0325,"टी. भागाच्या हद्दीचा तपशील | गणपती मंदिराच्या मागे सोनू अपार्टमेनू, गणपती मंदिराच्या | ला, आनंद गद्रे बिल्डींग बाक्षूला पी.आर..हायस्‌, वसंत छाया बिल्डींग जोशीवाडा, पुनम अपार्टमेंट | वंत कृपा बिल्डींग, जोगळेकर वाडा पुनम अपार्टमेंट, बाचनमंदिर पोलीसलाईन पी.डब्लु डी का, | | बिल्डींग हेगडे हॉस्पीटल बिल्डींग, गद्रे बिल्डींग गणपती मंदिराच्या मागे सा | मूळ गांव/शहर | मंडळ भिवंडी सर्कल |   "
326-B.N.M.P._Ward.pdf,1,,"eee भागाच्या हद्दीचा तपशील | भिवंडी, नामदेव मंदीर,पारनाका जवळील, हाबडेवडा,पारनाका | Ros भिंवडी, टॉकीजच्या पश्‍चिमेस, छोटा गणपती मंदीर रोड ब्राम्हण आळी, गोपाला मंदीर | णआली समोरील भि, गोपालमंदीरच्या पाठीमागे ब्राम्हणआली, छोटा गणपती मंदीरच्या पश्‍चिमेस | ड, भिमेश्वर मंदीरच्या समोर ब्राम्हणआली, डाँ.जोगानी यांच्या समोरील परिसर, वाणी आळी | विट्ठल मंदीर समोर, गुरूनानक मंदीर,वाणीआली,, पारनाका रोड,वाणीआळी-झेंडानाका,भिव, | ।आळी,विट्ठळ मंदीर समोरीळ परिस्‌, वाणीआळी रोड,सरहदीरौटेलच्या परिसर, डाँ.जोशी | खान्या जवळील,वाणीआळी,, यदि समर्थ बिल्डींग विट्ठल मंदीरच्या प, मारूती मंदीर जवळील | पर नाथा शिंदे, नामदेव मंदीरजवळील,भिवंडी सिनेमाज, बाजारपेठ परिसर बोरी मस्जिदच्या पाठी, | [राम भाऊ जयवंत मंदीराजवळील प, बाजारपेठ परिसर ,जैनमंदीरच्या,नवीचा | यादी भागातील सहायकारी | मतदान केंद्राची संख्या : | निरंक | मूळ गांव/शहर | मंडळ भिवंडी सर्कल |   शहरी | मतदान केंद्राचा तपशील :"
327-B.N.M.P._Ward.pdf,1,0327,"हड भागाच्या SEPA तपशील | मारूती मंदीर जवळील परिसर नाथा शिंदे, बाजारपेठ | पर ,जैनमंदीरच्या,नवीचा, बॉम्बे फरसाण मार्ट प्रभुमाणी भिवंडी, हफसनआली,नाथ शिंदे | जवळील परिसर, मधुसुनद बिल्डींग जयवंतवाडा कुंभारआ, एस.पी.ठक्कर ट्रान्सपोर्ट च्या TARTS | डा.बाबासाहेब आंबेडकर वाचनालय,, निफाडकर वाडयाच्या बाजुचा परिसर,रि, दगडी शळेचा | चा कुंभार आळी, केसरबागच्या समोरीळ निफाडकर वाडया, विनस | NEC, PUN SoA TST TT | मूळ गांव/शहर | मंडळ भिवंडी सर्कल |  "
328-B.N.M.P._Ward.pdf,1,0328,"ee भागाच्या हद्दीचा तपशील मंडई,पारनाळा,कोपाडवाडा,भिवंडी, | मंदीरच्या भिवडी मूळ गांव/शहर | [पती मंदीरच्या मागचा परिसर,प्रभुआ, सरकारी दवाखाना भिवडी 4 | मंडळ भिवंडी सर्कल |   "
329-B.N.M.P._Ward.pdf,1,0329,"a, भागाच्या हद्दीचा तपशील | इदिरा नगर कल्याण रोडब ठाजुन कुबेर, SA रस्ता पटेल St | णुमान सा, प्रदिप पाटील बिल्डींग मंगल कार्यालय, कल्याण नाका यादव डेरीटा लागुण गणेश, | टी गंठा कल्याणनाकायाच्या उजण्य, मनसुख भाई बिल्डींग ढाणा रस्ता पप्पु शे, विकास मोरेचा | TIS कल्याण WET, समर्थ नगर अजय यादव बिल्डींग कल्याणरा | मूळ गांव/शहर | मंडळ भिवंडी सर्कल |  "
330-B.N.M.P._Ward.pdf,1,0330,"च डी. भागाच्या SEPA तपशील | श्रध्दा अपार्टमेंट हनुमाण St मिलच्या, कृष्णा काम्पलेक्स ढाणा | रामेश्वर मं, झुनका भाकर केन्द्र समोर अशापुरा हाट, नारायण पाटिळ चाळ व्येकटेस थेळगडीच, | तरे कपाउड अमरदिप अपार्टमेट, अर्चना अपार्टमेट श्रीरंग नगर पदम्मानगर, कमलोबन स्कूल | गण मंदीर जवळ, परशुराम पाटील पप्पुशेट रामळु बिल्डी, कमळा हांटेलच्या भागे उषा मेडीकल | STS अपार्टमेट हनुमाण मंदीर जवळ, श्रध्दा अपार्टमेंट हणुमाण OT मीलच्या डाण्‌ | मूळ गांव/शहर | मंडळ भिवंडी सर्कल |  "
331-B.N.M.P._Ward.pdf,1,0331,"च ही. भागाच्या SEPA तपशील | पुष्पा हॉटेल च्या मागे लाल मो बिल्डीग्‌, गुप्ता ट्रान्सपोर्ट खदान | | हॉटेल क्‌, अजीम सेठ ची चाळ आसबिबी मजीदची चाल, नन्ने मियाची चाळ आसबिबी | दच्या, रूगंढा सामजीगचया मागे ताज मोहमदय, इस्माईळ अब्बासची चाळ आसवीवी मजीदच्या, | मिया सागीर बाळीर्‌ ची चाळ आसबी, पुष्पा हॉटेल मागे लाला मो बिल्डीग का, आसबिबी | जवळ सार्वजणिक संडास गु, अशोक नगर गेटच्या समोर आसबिबी मजी | मूळ गांव/शहर | मंडळ भिवंडी सर्कल |   "
332-Lonad.pdf,1,0332,"ee भागाच्या हद्दीचा तपशील भिंवडी, संपुर्ण लोनाड गांव, | मूळ गांव/शहर लोनाड | वळ, बैजाला,हरणपाडा,भावाळे 4 | सजा लोनाड | मंडळ अ.मं.अधि.भिंवडी |  "
333-Lonad.pdf,1,0333,"mee भागाच्या हद्दीचा तपशील जनावळ,बैजाला,हरणपाडा,भावाळे, | मूळ गांव/शहर जाणवळ मवाळे | नवड, वैजौला 4 | सजा लोनाड | मंडळ अ.मं.अधि.भिंवडी |  "
334-Shivnagar_Chowdharpada.pdf,1,0334,"ee भागाच्या sera तपशील शिवनगर, (चौधरपाडा), | मूळ गांव/शहर शिवनगर | वनगर,आबेशिवपाडा,बापदेव पाडा 4 | सजा लोनाड | मंडळ अ.मं.अधि.भिंवडी |  "
335-Sonale.pdf,1,0335,"mee भागाच्या aM तपशील सरावली पाडा शेजारी, सोनाळे | मूळ गांव/शहर सोनाले | र, खडक पाडा, खैरपाडा, देवाळी पाडा, ब्राम्हण पाडा, घोळ पाडा 4 | सजा टेमघर | मंडळ अ.मं.अधि.भिंवडी |  "
336-Sonale.pdf,1,0336,"ee भागाच्या हद्दीचा तपशील सरावली पाडा शेजारी, सोनाळे | र, सोनाळे पाडा, एलकुंदे गांव, वालशिंद, टेपाचा पाडा, घार्णाचा | डा, बापदेव पाडा | मूळ गांव/शहर सोनाले | सजा टेमघर | मंडळ अ.मं.अधि.भिंवडी |  "
337-Kalwar.pdf,1,0337,"का भागाच्या हद्दीचा तपशील भिवंडी, कालिका मंदिराच्या दाणेस, | 'नावट, कोळीवाडा, खडक वाडा, कान्हाचा ओहोळावर, पाण्याच्या | pt मागे, मराठी शाळेच्या पुर्वेस, मराठी शाळेच्या उत्तरेस, मराठी | लेच्या दाणेस, खडकावर, कान्हाच्या ओहोळावर | मूळ गांव/शहर कालवार | सजा कारीवली | मंडळ खारबांब |  "
338-Dungey.pdf,1,0338,"न भागाच्या हद्दीचा तपशील भिवंडी, डुंगे गांव - डंग | मूळ गांव/शहर | सजा कारीवली | मंडळ खारबांब |  "
339-Dungey.pdf,1,0339,"नी भागाच्या हद्दीचा तपशील भिवंडी, वडघर गांव - | मूळ गांव/शहर वडघर | सजा कारीवली | मंडळ खारबांब |  "
340-Dive_(Kevani).pdf,1,0340,"ee भागाच्या हद्दीचा तपशील भिवंडी, मतदार क्र 1 ते 1093 हे | दार श्री गोपी मूळ गांव/शहर दिवे (केवणी) | सजा काल्हेर | मंडळ अधिकारी |  "
341-Kevani.pdf,1,0341,"ee भागाच्या हद्दीचा तपशील भिवंडी, केवणी-मददार क्र.1 ते | 3 चे मतदार ते, केवणी-किशोर मधूकर पाटीळ व सुधाकर मूळ गांव/शहर केवणी | सजा काल्हेर | मंडळ खारबांब |  "
342-Charni_Pada.pdf,1,0342,"ee भागाच्या हद्दीचा तपशील राहनाळ, आनंदनगर-अंजुरफाटा | मूळ गांव/शहर राहनाळ | लात नावयाचे य, सदिच्छा सोसायटी 4 | सजा पुर्णा | मंडळ खारबांब |  "
343-Rahnal.pdf,1,0343,"_ भागाच्या हद्दीचा तपशील भिवंडी, दिवा-बसई रेल्वे लाईन | IS, गुप्ता कंपाउंड, मढवी कंपाउड, जानकी बाई कंपाउंड, चरणी | 1, रहानाळ बस स्टाप, हाळवे पाडा, वावटे पाडा | मूळ गांव/शहर राहनाळ | सजा पुर्णा | मंडळ खारबांब |  "
344-Rahnal.pdf,1,0344,"_- भागाच्या हद्दीचा तपशील भिवंडी, पाण्याचे टाकीजवळ, | श्वर नगर, गावदेवी मंदीर समोर, गावदेवी मंदीराचे पाठीमागे, | मान मंदीरा समोर, मराठी शालेसमोर, राहनाळ पाडा, साईबाबा | Ras, मराठी शालेचे पाठीमागे | मूळ गांव/शहर राहनाळ | सजा पुर्णा | मंडळ अपर मंडल |  "
345-Saravali.pdf,1,0345,"mee भागाच्या हद्दीचा तपशील वाटीका हॅटेलच्या मागे मुंबई | द . मूळ गांव/शहर ठाकुरपाडा | शक हा, ठाकूरपाडा (ठाकुरगांव) | सजा टेमघर | मंडळ अपर मंडल |  "
346-Saravali.pdf,1,0346,"नी भागाच्या हद्दीचा तपशील सरवली,सरवली पाडा - | मूळ गांव/शहर सरवली | सजा टेमघर | मंडळ अपर मंडल |  "
347-Ranjnoli.pdf,1,0347,"mee भागाच्या हद्दीचा तपशील भिवंडी, Tata मदीराचा परिसर , रांजणोली | मूळ गांव/शहर | सजा कोन | मंडळ अपर मंडल |  "
348-Ranjnoli.pdf,1,0348,"नी भागाच्या हद्दीचा तपशील भिवंडी, रांजणोली , रांजणोली | मूळ गांव/शहर | सजा कोन | मंडळ अपर मंडल |  "
349-Pimpalgaon.pdf,1,0349,"_ भागाच्या हद्दीचा तपशील भिवंडी, गोवे नाका परिसर, | TAN, हनुमान मंदिर, जूने ग्राम पंचायत कार्यालय, शिव मंदिर, | प.शाळा (नवीन), नविन गावठाण पंचकोशी मैदान | मूळ गांव/शहर पिपंळघर | सजा कोन | मंडळ अपर मंडल |  "
350-Pimpalgaon.pdf,1,0350,"_ भागाच्या हद्दीचा तपशील भिवंडी, हनुमान मंदिर, कुळदेव | X भोईर आली, जि.प.शाळा (जूनी), जि.प.शाळा (नवीन), नविन | ठाण पंचकोशी मैदान, कल्याण रस्ताच्या पुर्वेस | मूळ गांव/शहर पिंपळगाव | सजा कोन | मंडळ अपर मंडल |  "
351-Dapoda.pdf,1,0351,"nee PE भागाच्या हद्दीचा तपशील | भिवंडी, जि.प.मराठी शाळेजवळ, दापोडे गावातील रस्ताच्या | त्रीकडे, विहिरीजवळ, दापोडे गावातील रसतयाच्या डावीकडे, खडकावर, स्मशानभूमिकडे, मोठी | ठी, श्रीकृष्ण मंदीराजवळ, मराठी शालेच्या पाठीमागे, अंजुरफाटा-माणकोली रस्त्याचे बाजुला, | | कंपाऊंड | मूळ गांव/शहर दापोडे | सजा पुर्णा | मंडळ अपर मंडल |  "
352-ovali.pdf,1,0352,"al भागाच्या हद्दीचा तपशील भिवंडी, बाबुराव चौक, पाटील | ळी, गावदेवी मंदीरा जवळ, तलावाचे बाजुला, मराठी शाळेसमोर, | [णवाडीचे मागे, मराठी शाळेच्या मागे, विहिरीच्या बाजुला, वळपाडा | वळी रस्त्याचे बाजुला, मच्छींद्रनाथ मंदीराजवळ | मूळ गांव/शहर ओवळी | सजा पुर्णा | मंडळ अपर मंडल |  "
353-Val.pdf,1,0353,"nee PE भागाच्या हद्दीचा तपशील | भिवंडी, गावातील रस्त्याचे उजव्या बजुला, गावातील रस्त्याचे | T बाजुला, विहिरीजवळ, तलावाच्या बाजुला, मराठी शाळेसमोर, विठ्ठल मंदीराजवळ, कांचन | HS, रामदास चिंतामण चाळी जवळ, अंजुरफाटा-माणकोली रस्त्याचे बाजुला, वळपाडा | मूळ गांव/शहर वळ | सजा पुर्णा | मंडळ अपर मंडल |  "
354-Purna.pdf,1,0354,"wee PE भागाच्या हद्दीचा तपशील | भिवंडी, बसस्टॉप ते गावदेवी मंदीरा पर्यंत, भगत आळी, सुरेश | चाळ, गावदेवी मदीरा समोर, मराठी शाळे समोर, वाफेकर आळी, खंडागळे आळी, बौध्दवाडा, | ल आळी, टी.डी.सी.बॅक जवळ, टावरे वाडी, गांबदेवी मंदीरा जवळ, मराठी शाळेजवळ, | रेवाडी, चौधरी आळी, मिटकर आळी, सुलेमान चाळ, गिरिन्धर पाटील चाळ | मूळ गांव/शहर पुर्णा | सजा पुर्णा | मंडळ अपर मंडल |  "
355-Purna.pdf,1,0355,"wee PE भागाच्या हद्दीचा तपशील | भिवंडी, टावरेवाडी, मराठी शाळेच्या पाठीमागे, चिकणीपाडा, | डकर वाडी, देवकृपा हौसींग सोसायटी, कौसरवाणी जर्दा भांडार, जानकीबाई कंपाऊंड, शंकर | रा जवळ, खंडागळे इस्टेट, टी.डी.सी.बॅकेजवळ, पाटील कंपाउंड, विरभाई कोतवाल चौक | मूळ गांव/शहर पुर्णा | सजा पुर्णा | मंडळ अपर मंडल |  "
356-Kalher.pdf,1,0356,"wee PE भागाच्या हद्दीचा तपशील | मतदार 1166 ते 1346 किसनबाबु म्हात्रे ते, पाटील म्हात्रे | 7टरकर आळी नेहरू चा, जोशी आजी HAT म्हात्रे माझी पाडा काळ, बाधराम चाळ कालेर | जवळ चौक आळ, पाटिल आजी मार्केट कालेर मतदार क्र.116, भिवंडी, काल्हेर कोळीवाडा | दार क्र 1 ते 467 a | मूळ गांव/शहर काल्हेर | सजा काल्हेर | मंडळ खारबांब |  "
357-Kalher.pdf,1,0357,"क भागाच्या हद्दीचा तपशील | भिवंडी, काल्हेर कोळीवाडा मतदार क्र 1 ते 467 ar, पाटील | ठी मतदार क्र 468 ते 572 भरन, साई दर्शन मतदान क्र.573 ते 676 Waa, दुर्गेश पार्क | हेर मतदार क्र.677 ते 83, मतदार क्र 1 ते 188 हे मतदार तपस्विनी, मतदार क्र 189 ते 287 | सजा काल्हेर | तदार श्रीगणेश, मतदार क्र 288 ते 391 हे मतदार शिवा, मतदार क्र.392 ते 430 हे मलदार | पैल, मतदार क्र.430 ते 770 हे मतदार सळायर, मतदार क्र.771 ते 792 हे मतदार मोहनी | मूळ गांव/शहर काल्हेर | मंडळ खारबांव |  "
358-Kalher.pdf,1,0358,"wee te भागाच्या हद्दीचा तपशील | भिवंडी, टेप आळी काल्हेर मतदार क्र 1 ते 174 हे, माधवराव | ल आली मतदार क्र 175 ते, दिग्वीजय सोसायटी मतदार क्र 341 ते 422, पाटील आळी | र क्र.423 ते 707, टेप आळी काल्हेर मतदार क्र 708 के 853, पाटील आळी मतदार क्र | । ते 984, पाईप लाईन बंदर रोड मतदार क्र 985 क, पांडा कोपर हायस्कुल काल्हेर मतदार क | मूळ गांव/शहर काल्हेर | सजा काल्हेर | मंडळ खारबांब |  "
359-Kopar.pdf,1,0359,"mee भागाच्या हद्दीचा तपशील भिवंडी, मतदार क्र 1 ते 709 हे | हरिश्‍चंद्र मूळ गांव/शहर | न्नाथ हरिश्चंद्र क कोपर | सजा काल्हेर | मंडळ खारबांब |  "
360-Kasheli.pdf,1,0360,"ee भागाच्या हद्दीचा तपशील भिवंडी, करोळी बंदर रोड-मतदार | 1 ते 133 ह, कोळीवाडा मतदार क्र.134 ते 826, करोळी आगरी | ह मतदार क्र.1 ते 658 ह | मूळ गांव/शहर कशेली | सजा काल्हेर | मंडळ खारबांब |  "
361-Gundvali.pdf,1,0361,"7 भागाच्या हद्दीचा तपशील भिवंडी, गुप्ता ads पे बाजुला, | देवी मंदीराजवळ, तळा वाचे बाजुला, हनुमान मंदीरा समोर, | TOCA मंदीराजवळ, व्यायाम शाळेजवळ | मूळ गांव/शहर गुंदवळी | सजा पुर्णा | मंडळ अपर  "
