filename,page,content,confidence,original_content
BoothVoterList_A4_Ward_211_Booth_55.pdf,19,"यादी भाग क्र. १ ६ : & - महिला मिलन झोपडपट्टी, W पीरखान गल्ली, (महानगरपालिका ३ १) खंड १,",89,
BoothVoterList_A4_Ward_211_Booth_55.pdf,22,"यादी भाग क्र. १ ६ : 20 - म्युनिसिपल घर ९ ते १ १ दिलवर मंझिल, १ ली पिरखान रोड, (महानगरपालिकाइ १) खंड 9,",82,
BoothVoterList_A4_Ward_211_Booth_55.pdf,26,"यादी भाग क्र. १ ६ : ८ - म्युनिसिपल घर ९ ते १ १ पत्रा चाळ झोपडपट्टी, १ ली पिरखान रोड, (महानगरपालिका ३ १) खंड १,",89,
BoothVoterList_A4_Ward_211_Booth_55.pdf,32,"यादी भाग क्र. १ ६ : 23 - म्युनिसिपल घर ९ जुम्माशरीफ बिल्डिंग, २ री पीरखान गल्ली, (महानगरपालिका ३ १) खंड १,",81,
BoothVoterList_A4_Ward_211_Booth_55.pdf,33,"यादी भाग क्र. १ ६ : १ - म्युनिसिपल घर १ ते ७ कागलवाला बिल्डिंग, २ री पीरखान गल्ली, (महानगरपालिका ३ १) खंड 9,",90,
BoothVoterList_A4_Ward_211_Booth_55.pdf,34,"यादी भाग क्र. १ ६ : ८ - म्युनिसिपल घर ९ ते १ १ पत्रा चाळ झोपडपट्टी, १ ली पिरखान रोड, (महानगरपालिका ३ १) खंड १,",89,
BoothVoterList_A4_Ward_211_Booth_55.pdf,35,"यादी भाग क्र. १ ६ : १ - म्युनिसिपल घर १ ते ७ कागलवाला बिल्डिंग, २ री पीरखान गल्ली, (महानगरपालिका ३ १) खंड 9,",90,
BoothVoterList_A4_Ward_211_Booth_55.pdf,36,"यादी भाग क्र. १ ६ : 23 - म्युनिसिपल घर ९ जुम्माशरीफ बिल्डिंग, २ री पीरखान गल्ली, (महानगरपालिका ३ १) खंड १,",81,
BoothVoterList_A4_Ward_211_Booth_55.pdf,37,"यादी भाग क्र. १ ६ : १ - म्युनिसिपल घर १ ते ७ कागलवाला बिल्डिंग, २ री पीरखान गल्ली, (महानगरपालिका ३ १) खंड 9,",90,
BoothVoterList_A4_Ward_211_Booth_55.pdf,38,"यादी भाग क्र. १ ६ : ८ - म्युनिसिपल घर ९ ते १ १ पत्रा चाळ झोपडपट्टी, १ ली पिरखान रोड, (महानगरपालिका ३ १) खंड १,",89,
BoothVoterList_A4_Ward_211_Booth_55.pdf,39,"यादी भाग क्र. १ ६ : 23 - म्युनिसिपल घर ९ जुम्माशरीफ बिल्डिंग, २ री पीरखान गल्ली, (महानगरपालिका ३ १) खंड १,",81,
BoothVoterList_A4_Ward_211_Booth_55.pdf,40,"यादी भाग क्र. १ ६ : ४ - म्युनिसिपल घर ६ ० मुस्तफा मंझिल, WT पीरखान गल्ली, (महानगरपालिका ३ १) खंड १,",91,
BoothVoterList_A4_Ward_211_Booth_55.pdf,41,"यादी भाग क्र. १ ६ : ८ - म्युनिसिपल घर ९ ते १ १ पत्रा चाळ झोपडपट्टी, १ ली पिरखान रोड, (महानगरपालिका ३ १) खंड १,",89,
BoothVoterList_A4_Ward_211_Booth_55.pdf,42,"यादी भाग क्र. १ ६ : 23 - म्युनिसिपल घर ९ जुम्माशरीफ बिल्डिंग, २ री पीरखान गल्ली, (महानगरपालिका ३ १) खंड १,",81,
BoothVoterList_A4_Ward_211_Booth_56.pdf,2,"यादी भाग क्र. २ ० : १ - म्युनिसिपल घर ८ २-८ ४ मज्जिद संकटधाम, डिमटीमकर रोड, ८ २ ते १ ४ ४ (महानगरपालिका ३ ९)",91,
BoothVoterList_A4_Ward_211_Booth_56.pdf,3,"यादी भाग क्र. २ ० : २ - म्युनिसिपल घर ९ ६ हाजी बिल्डींग, डिमटीमकर Us, ८ २ ते १ ४ ४ (महानगरपालिका ३ ९) खंड 4,",89,
BoothVoterList_A4_Ward_211_Booth_56.pdf,15,"यादी भाग क्र. २ ० : ३ - म्युनिसिपल घरहाजी बिल्डींग जवळील झोपडी, डिमटीमकर रोड, ८ २ ते १ ४ ४",93,
BoothVoterList_A4_Ward_211_Booth_56.pdf,16,"यादी भाग क्र. २ ० : ४ - म्युनिसिपल घर १ ० २-१ १ ६ नुरानी पटेल बिल्डिंग, डिमटीमकर रोड, ८ २ ते १ ४ ४",93,
BoothVoterList_A4_Ward_211_Booth_56.pdf,23,"यादी भाग क्र. २ ० : ५ - म्युनिसिपल घर १ ० २ ते १ ० ६ नुरानी पटेल बिल्डींग जवळील झोपडपटटी, डिमटीमकर",90,
BoothVoterList_A4_Ward_211_Booth_56.pdf,24,"यादी भाग क्र. २ ० : ६ - म्युनिसिपल घर १ १ ८-१ ४ २ रझाक मंझील, डिमटीमकर Us, ८ २ ते १ ४ ४ (महानगरपालिका ३ ९) खंड",84,
BoothVoterList_A4_Ward_211_Booth_56.pdf,39,"यादी भाग क्र. 20 : ७ - म्युनिसिपल घर १ ४ ४ बूटवाला बिल्डींग, डिमटीमकर रोड, ८ २ ते १ ४ ४ (महानगरपालिका ३ ९) खंड",87,
BoothVoterList_A4_Ward_211_Booth_56.pdf,43,"यादी भाग क्र. २ ० : ८ - म्युनिसिपल घर बॉम्बे रेस्टॉरंट समोरील झोपडया, डिमटीमकर रोड, ८ २ ते १ ४ ४",92,
BoothVoterList_A4_Ward_211_Booth_56.pdf,45,"यादी भाग क्र. २ ० : ९ - म्युनिसिपल घर बॉम्बे रेस्टॉरंट समोरील झोपडया, डिमटीमकर रोड, ८ २ ते १ ४ ४",93,
BoothVoterList_A4_Ward_211_Booth_56.pdf,46,"यादी भाग क्र. २ ० : ४ - म्युनिसिपल घर १ ० २-१ १ ६ नुरानी पटेल बिल्डिंग, डिमटीमकर रोड, ८ २ ते १ ४ ४",93,
BoothVoterList_A4_Ward_211_Booth_56.pdf,47,"यादी भाग क्र. २ ० : ३ - म्युनिसिपल घरहाजी बिल्डींग जवळील झोपडी, डिमटीमकर रोड, ८ २ ते १ ४ ४",93,
BoothVoterList_A4_Ward_211_Booth_56.pdf,48,"यादी भाग क्र. २ ० : २ - म्युनिसिपल घर ९ ६ हाजी बिल्डींग, डिमटीमकर Us, ८ २ ते १ ४ ४ (महानगरपालिका ३ ९) खंड 4,",89,
BoothVoterList_A4_Ward_211_Booth_56.pdf,49,"यादी भाग क्र. २ ० : ४ - म्युनिसिपल घर १ ० २-१ १ ६ नुरानी पटेल बिल्डिंग, डिमटीमकर रोड, ८ २ ते १ ४ ४",93,
BoothVoterList_A4_Ward_211_Booth_56.pdf,50,"यादी भाग क्र. २ ० : २ - म्युनिसिपल घर ९ ६ हाजी बिल्डींग, डिमटीमकर Us, ८ २ ते १ ४ ४ (महानगरपालिका ३ ९) खंड 4,",89,
BoothVoterList_A4_Ward_211_Booth_56.pdf,51,"यादी भाग क्र. 20 : ७ - म्युनिसिपल घर १ ४ ४ बूटवाला बिल्डींग, डिमटीमकर रोड, ८ २ ते १ ४ ४ (महानगरपालिका ३ ९) खंड",87,
BoothVoterList_A4_Ward_211_Booth_56.pdf,52,"यादी भाग क्र. २ ० : ४ - म्युनिसिपल घर १ ० २-१ १ ६ नुरानी पटेल बिल्डिंग, डिमटीमकर रोड, ८ २ ते १ ४ ४",93,
BoothVoterList_A4_Ward_211_Booth_56.pdf,53,"यादी भाग क्र. २ ० : २ - म्युनिसिपल घर ९ ६ हाजी बिल्डींग, डिमटीमकर Us, ८ २ ते १ ४ ४ (महानगरपालिका ३ ९) खंड 4,",89,
BoothVoterList_A4_Ward_211_Booth_56.pdf,54,"यादी भाग क्र. 20 : ७ - म्युनिसिपल घर १ ४ ४ बूटवाला बिल्डींग, डिमटीमकर रोड, ८ २ ते १ ४ ४ (महानगरपालिका ३ ९) खंड",87,
BoothVoterList_A4_Ward_211_Booth_56.pdf,55,"यादी भाग क्र. २ ० : ४ - म्युनिसिपल घर १ ० २-१ १ ६ नुरानी पटेल बिल्डिंग, डिमटीमकर रोड, ८ २ ते १ ४ ४",93,
BoothVoterList_A4_Ward_211_Booth_56.pdf,56,"यादी भाग क्र. २ ० : ६ - म्युनिसिपल घर १ १ ८-१ ४ २ रझाक मंझील, डिमटीमकर Us, ८ २ ते १ ४ ४ (महानगरपालिका ३ ९) खंड",84,
BoothVoterList_A4_Ward_211_Booth_56.pdf,57,"यादी भाग क्र. २ ० : ४ - म्युनिसिपल घर १ ० २-१ १ ६ नुरानी पटेल बिल्डिंग, डिमटीमकर रोड, ८ २ ते १ ४ ४",93,
BoothVoterList_A4_Ward_211_Booth_56.pdf,58,"यादी भाग क्र. २ ० : ६ - म्युनिसिपल घर १ १ ८-१ ४ २ रझाक मंझील, डिमटीमकर Us, ८ २ ते १ ४ ४ (महानगरपालिका ३ ९) खंड",84,
BoothVoterList_A4_Ward_211_Booth_56.pdf,59,"यादी भाग क्र. २ ० : २ - म्युनिसिपल घर ९ ६ हाजी बिल्डींग, डिमटीमकर Us, ८ २ ते १ ४ ४ (महानगरपालिका ३ ९) खंड 4,",89,
BoothVoterList_A4_Ward_211_Booth_56.pdf,60,"यादी भाग क्र. २ ० : ४ - म्युनिसिपल घर १ ० २-१ १ ६ नुरानी पटेल बिल्डिंग, डिमटीमकर रोड, ८ २ ते १ ४ ४",93,
BoothVoterList_A4_Ward_211_Booth_56.pdf,61,"यादी भाग क्र. २ ० : ६ - म्युनिसिपल घर १ १ ८-१ ४ २ रझाक मंझील, डिमटीमकर Us, ८ २ ते १ ४ ४ (महानगरपालिका ३ ९) खंड",84,
BoothVoterList_A4_Ward_211_Booth_57.pdf,2,"यादी भाग क्र. ३ ७ : १ ८ - म्युनिसिपल घर ३ ४ ६ हिराणी गोविंदजी बिल्डींग क्रमांक २, सर जमशेदजी जिजीभॉय रोड,",91,
BoothVoterList_A4_Ward_211_Booth_57.pdf,11,"यादी भाग क्र. ७ ६ : 9 - दावूदी बोहरा ट्रस्ट (पत्राशेड बि), सर जे. जी. रोड, 368-830 (म. नि. वि.३ १),",86,
BoothVoterList_A4_Ward_211_Booth_57.pdf,19,"यादी भाग क्र. ७ ६ : २ - म्युनिसिपल घर ३ ९ ६ अक्रेडीया बिल्डिंग, सर जे. जे. रोड, ३ ८ ४-४ ३ ० (म. ण. वी ३ १)",86,
BoothVoterList_A4_Ward_211_Booth_57.pdf,23,"यादी भाग क्र. ७ ६ : ३ - म्युनिसिपल घर ३ ९ ६ अक्रेडिया बिल्डिंग बी. ब्लॉक, सर जे. जी. रोड, ३ ८ ४-४ ३ ०",86,
BoothVoterList_A4_Ward_211_Booth_57.pdf,25,"यादी भाग क्र. ७ ६ : ४ - म्युनिसिपल घर ४ १ २ आदिल हाऊस, सर जे. जी. रोड, ३ ८ ४-४ ३ ० (म. नि. वि.३ १) खंड 9,",92,
BoothVoterList_A4_Ward_211_Booth_57.pdf,27,"यादी भाग क्र. ७ ६ : ५ - म्युनिसिपल घर ४ २ ० ते ४ २ २ मेरी महल, सर जे. जी. रोड, ३ ८ ४-४ ३ ० (म. नि. वि.३ १) खंड",91,
BoothVoterList_A4_Ward_211_Booth_57.pdf,30,"यादी भाग क्र. ७ ६ : ६ -म्युनिसिपल घरन.४ २ ४ ते ४ ३ ० डायमंड कटर बिल्डींग, सर जे. जी. रोड, ३ ८ ४-४ ३ ०",93,
BoothVoterList_A4_Ward_211_Booth_57.pdf,34,"यादी भाग क्र. ७ ६ : 92 - म्युनिसिपल घर २ ८-२ ९ डायमंड कटर, टेमकर स्ट्रीट, म्युनिसिपल घर ४ ते 42 (म. नि. वि.३ ०)",87,
BoothVoterList_A4_Ward_211_Booth_57.pdf,35,"यादी भाग क्र. ७ ६ : १ ६-382-382 डी. युनायटेड अपार्टमेंट, सर जे. जे. रोड, न्यु नागपाडा, मुंबई",91,
BoothVoterList_A4_Ward_211_Booth_57.pdf,39,"यादी भाग क्र. ७ ६ : ६ -म्युनिसिपल घरन.४ २ ४ ते ४ ३ ० डायमंड कटर बिल्डींग, सर जे. जी. रोड, ३ ८ ४-४ ३ ०",93,
BoothVoterList_A4_Ward_211_Booth_57.pdf,40,"यादी भाग क्र. ७ ६ : २ - म्युनिसिपल घर ३ ९ ६ अक्रेडीया बिल्डिंग, सर जे. जे. रोड, ३ ८ ४-४ ३ ० (म. ण. वी ३ १)",86,
BoothVoterList_A4_Ward_211_Booth_57.pdf,41,"यादी भाग क्र. ७ ६ : ४ - म्युनिसिपल घर ४ १ २ आदिल हाऊस, सर जे. जी. रोड, ३ ८ ४-४ ३ ० (म. नि. वि.३ १) खंड 9,",92,
BoothVoterList_A4_Ward_211_Booth_57.pdf,42,"यादी भाग क्र. ७ ६ : २ - म्युनिसिपल घर ३ ९ ६ अक्रेडीया बिल्डिंग, सर जे. जे. रोड, ३ ८ ४-४ ३ ० (म. ण. वी ३ १)",86,
BoothVoterList_A4_Ward_211_Booth_57.pdf,43,"यादी भाग क्र. ७ ६ : 9 - दावूदी बोहरा ट्रस्ट (पत्राशेड बि), सर जे. जी. रोड, 368-830 (म. नि. वि.३ १),",86,
BoothVoterList_A4_Ward_211_Booth_57.pdf,44,"यादी भाग क्र. ७ ६ : १ ६-382-382 डी. युनायटेड अपार्टमेंट, सर जे. जे. रोड, न्यु नागपाडा, मुंबई",91,
BoothVoterList_A4_Ward_211_Booth_57.pdf,45,"यादी भाग क्र. ७ ६ : ४ - म्युनिसिपल घर ४ १ २ आदिल हाऊस, सर जे. जी. रोड, ३ ८ ४-४ ३ ० (म. नि. वि.३ १) खंड 9,",92,
BoothVoterList_A4_Ward_211_Booth_57.pdf,46,"यादी भाग क्र. ७ ६ : २ - म्युनिसिपल घर ३ ९ ६ अक्रेडीया बिल्डिंग, सर जे. जे. रोड, ३ ८ ४-४ ३ ० (म. ण. वी ३ १)",86,
BoothVoterList_A4_Ward_211_Booth_57.pdf,47,"यादी भाग क्र. ७ ६ : १ ६-382-382 डी. युनायटेड अपार्टमेंट, सर जे. जे. रोड, न्यु नागपाडा, मुंबई",91,
BoothVoterList_A4_Ward_211_Booth_57.pdf,48,"यादी भाग क्र. ७ ६ : २ - म्युनिसिपल घर ३ ९ ६ अक्रेडीया बिल्डिंग, सर जे. जे. रोड, ३ ८ ४-४ ३ ० (म. ण. वी ३ १)",86,
BoothVoterList_A4_Ward_211_Booth_57.pdf,49,"यादी भाग क्र. ७ ६ : १ ६-382-382 डी. युनायटेड अपार्टमेंट, सर जे. जे. रोड, न्यु नागपाडा, मुंबई",91,
BoothVoterList_A4_Ward_211_Booth_57.pdf,50,"यादी भाग क्र. ७ ६ : ५ - म्युनिसिपल घर ४ २ ० ते ४ २ २ मेरी महल, सर जे. जी. रोड, ३ ८ ४-४ ३ ० (म. नि. वि.३ १) खंड",91,
BoothVoterList_A4_Ward_211_Booth_57.pdf,51,"यादी भाग क्र. ७ ६ : ४ - म्युनिसिपल घर ४ १ २ आदिल हाऊस, सर जे. जी. रोड, ३ ८ ४-४ ३ ० (म. नि. वि.३ १) खंड 9,",92,
BoothVoterList_A4_Ward_211_Booth_57.pdf,52,"यादी भाग क्र. ७ ६ : २ - म्युनिसिपल घर ३ ९ ६ अक्रेडीया बिल्डिंग, सर जे. जे. रोड, ३ ८ ४-४ ३ ० (म. ण. वी ३ १)",86,
BoothVoterList_A4_Ward_211_Booth_57.pdf,53,"यादी भाग क्र. ७ ६ : ६ -म्युनिसिपल घरन.४ २ ४ ते ४ ३ ० डायमंड कटर बिल्डींग, सर जे. जी. रोड, ३ ८ ४-४ ३ ०",93,
BoothVoterList_A4_Ward_211_Booth_57.pdf,54,"यादी भाग क्र. ७ ६ : 9 - दावूदी बोहरा ट्रस्ट (पत्राशेड बि), सर जे. जी. रोड, 368-830 (म. नि. वि.३ १),",86,
BoothVoterList_A4_Ward_211_Booth_57.pdf,55,"यादी भाग क्र. ७ ६ : १ ६-382-382 डी. युनायटेड अपार्टमेंट, सर जे. जे. रोड, न्यु नागपाडा, मुंबई",91,
BoothVoterList_A4_Ward_211_Booth_57.pdf,56,"यादी भाग क्र. ७ ६ : ६ -म्युनिसिपल घरन.४ २ ४ ते ४ ३ ० डायमंड कटर बिल्डींग, सर जे. जी. रोड, ३ ८ ४-४ ३ ०",93,
BoothVoterList_A4_Ward_211_Booth_57.pdf,57,"यादी भाग क्र. ७ ६ : 9 - दावूदी बोहरा ट्रस्ट (पत्राशेड बि), सर जे. जी. रोड, 368-830 (म. नि. वि.३ १),",86,
BoothVoterList_A4_Ward_211_Booth_57.pdf,58,"यादी भाग क्र. ७ ६ : ४ - म्युनिसिपल घर ४ १ २ आदिल हाऊस, सर जे. जी. रोड, ३ ८ ४-४ ३ ० (म. नि. वि.३ १) खंड 9,",92,
BoothVoterList_A4_Ward_211_Booth_57.pdf,59,"यादी भाग क्र. ७ ६ : 9 - दावूदी बोहरा ट्रस्ट (पत्राशेड बि), सर जे. जी. रोड, 368-830 (म. नि. वि.३ १),",86,
BoothVoterList_A4_Ward_211_Booth_57.pdf,60,"यादी भाग क्र. ७ ६ : २ - म्युनिसिपल घर ३ ९ ६ अक्रेडीया बिल्डिंग, सर जे. जे. रोड, ३ ८ ४-४ ३ ० (म. ण. वी ३ १)",86,
BoothVoterList_A4_Ward_211_Booth_57.pdf,61,"यादी भाग क्र. ७ ७ : १ - म्युनिसिपल घर ३ ४ ० यहुदी चाळ, सर जमशेदजी जिजीभॉय रोड, ३ ४ ० ते ३ ४ ६ (महानगरपालिका",92,
BoothVoterList_A4_Ward_211_Booth_57.pdf,62,"यादी भाग क्र. ७ ७ : 2 - म्युनिसिपल घर ३ ४ ० यहुदी चाळ TAR, सर जमशेदजी जिजीभॉय रोड, ३ ४ ० ते ३ ४ ६",90,
BoothVoterList_A4_Ward_211_Booth_57.pdf,63,"यादी भाग क्र. ७ ७ : ३ - म्युनिसिपल घर ३ ४ ४ हिराणी बिल्डींग क्रमांक १, सर जमशेदजी जिजीभॉय Ws, ३ ४ ० ते ३ ४ ६",92,
BoothVoterList_A4_Ward_211_Booth_57.pdf,64,"यादी भाग क्र. ७ ७ : 8 - हिरजी नागोरी गोविंदजी बिल्डींग जवळील झोपडपट्टी, सर जमशेदजी",93,
BoothVoterList_A4_Ward_211_Booth_57.pdf,65,"यादी भाग क्र. ७ ७ : 4 - सर जेकब ससून हायस्कूल, सर जमशेदजी जिजीभॉय रोड, ३ ४ ० ते ३ ४ ६ (महानगरपालिका",90,
BoothVoterList_A4_Ward_211_Booth_57.pdf,66,"यादी भाग क्र. ७ ७ : ६ - म्युनिसिपल घर १ ३-१ ९ पेठा पुरावाला बिल्डींग, ४ थी पिरखान रोड, (महानगरपालिका ३ १) खंड 9,",92,
BoothVoterList_A4_Ward_211_Booth_57.pdf,72,"यादी भाग क्र. ७ ७ : ७ - म्युनिसिपल घर १ ९ देवजी धारजी बिल्डींग, ४ थी पिरखान रोड, (महानगरपालिका 39) खंड १,",89,
BoothVoterList_A4_Ward_211_Booth_57.pdf,76,"यादी भाग क्र. ७ ७ : ८ - म्युनिसिपल घर ३ १-३ ५ जोहरा 4AM, ४ थी पिरखान रोड, (महानगरपालिका 39) खंड १, मुंबई",89,
BoothVoterList_A4_Ward_211_Booth_57.pdf,79,"यादी भाग क्र. ७ ७ : ९-१ ४-२ ६ loses मंदिर जवळील झोपडपटटी, ४ थी पिरखान रोड, (महानगरपालिका ३ १)",88,
BoothVoterList_A4_Ward_211_Booth_57.pdf,80,"यादी भाग क्र. ७ ७ : १ ० - जे. जे. रोड दुकान गल्ली (ज्युस सेंटर), ४ थी पिरखान रोड, (महानगरपालिका ३ १) खंड १,",93,
BoothVoterList_A4_Ward_211_Booth_57.pdf,81,"यादी भाग क्र. ७ ७ : ६ - म्युनिसिपल घर १ ३-१ ९ पेठा पुरावाला बिल्डींग, ४ थी पिरखान रोड, (महानगरपालिका ३ १) खंड 9,",92,
BoothVoterList_A4_Ward_211_Booth_57.pdf,82,"यादी भाग क्र. ७ ७ : ८ - म्युनिसिपल घर ३ १-३ ५ जोहरा 4AM, ४ थी पिरखान रोड, (महानगरपालिका 39) खंड १, मुंबई",89,
BoothVoterList_A4_Ward_211_Booth_57.pdf,83,"यादी भाग क्र. ७ ७ : ६ - म्युनिसिपल घर १ ३-१ ९ पेठा पुरावाला बिल्डींग, ४ थी पिरखान रोड, (महानगरपालिका ३ १) खंड 9,",92,
BoothVoterList_A4_Ward_211_Booth_58.pdf,2,"यादी भाग क्र. ८ ६ : १-९ ०-बी. बी. आय. टी. चाळ 4.99 (संकल्प-१ ७ गृहनिर्माण संस्था मर्या), Aa",75,
BoothVoterList_A4_Ward_211_Booth_58.pdf,12,"यादी भाग क्र. ८ ६ : २ - म्युनिसिपल घर ९ ०-बी. बी. आय. टी. चाळ क्रमांक १ ८, सोफिया FN रोड, ९ ०बी ते ९ ०सी",89,
BoothVoterList_A4_Ward_211_Booth_58.pdf,26,"यादी भाग क्र. ८ ६ : १ ३ - म्युनिसिपल घर ९ ० ए बी. आय. टी चाळ क्रमांक १ ७ व १ ८ मगल झोपडपट्टी, सोफिया झुबेर",91,
BoothVoterList_A4_Ward_211_Booth_58.pdf,27,"यादी भाग क्र. ८ ६ : १ ५ - राजकमल प्राइड, गणेश मंच मार्ग, सोफिया Wax रोड, मुंबई मध्य, मुंबई",91,
BoothVoterList_A4_Ward_211_Booth_58.pdf,28,"यादी भाग क्र. ८ ६ : १-९ ०-बी. बी. आय. टी. चाळ 4.99 (संकल्प-१ ७ गृहनिर्माण संस्था मर्या), Aa",75,
BoothVoterList_A4_Ward_211_Booth_58.pdf,29,"यादी भाग क्र. ८ ६ : २ - म्युनिसिपल घर ९ ०-बी. बी. आय. टी. चाळ क्रमांक १ ८, सोफिया FN रोड, ९ ०बी ते ९ ०सी",89,
BoothVoterList_A4_Ward_211_Booth_58.pdf,30,"यादी भाग क्र. ८ ६ : १-९ ०-बी. बी. आय. टी. चाळ 4.99 (संकल्प-१ ७ गृहनिर्माण संस्था मर्या), Aa",75,
BoothVoterList_A4_Ward_211_Booth_58.pdf,31,"यादी भाग क्र. ८ ६ : १ ५ - राजकमल प्राइड, गणेश मंच मार्ग, सोफिया Wax रोड, मुंबई मध्य, मुंबई",91,
BoothVoterList_A4_Ward_211_Booth_58.pdf,32,"यादी भाग क्र. ८ ६ : २ - म्युनिसिपल घर ९ ०-बी. बी. आय. टी. चाळ क्रमांक १ ८, सोफिया FN रोड, ९ ०बी ते ९ ०सी",89,
BoothVoterList_A4_Ward_211_Booth_58.pdf,33,"यादी भाग क्र. ८ ६ : १-९ ०-बी. बी. आय. टी. चाळ 4.99 (संकल्प-१ ७ गृहनिर्माण संस्था मर्या), Aa",75,
BoothVoterList_A4_Ward_211_Booth_58.pdf,34,"यादी भाग क्र. ८ ६ : २ - म्युनिसिपल घर ९ ०-बी. बी. आय. टी. चाळ क्रमांक १ ८, सोफिया FN रोड, ९ ०बी ते ९ ०सी",89,
BoothVoterList_A4_Ward_211_Booth_58.pdf,35,"यादी भाग क्र. ८ ६ : १-९ ०-बी. बी. आय. टी. चाळ 4.99 (संकल्प-१ ७ गृहनिर्माण संस्था मर्या), Aa",75,
BoothVoterList_A4_Ward_211_Booth_58.pdf,36,"यादी भाग क्र. ८ ६ : २ - म्युनिसिपल घर ९ ०-बी. बी. आय. टी. चाळ क्रमांक १ ८, सोफिया FN रोड, ९ ०बी ते ९ ०सी",89,
BoothVoterList_A4_Ward_211_Booth_58.pdf,37,"यादी भाग क्र. ८ ६ : १ ५ - राजकमल प्राइड, गणेश मंच मार्ग, सोफिया Wax रोड, मुंबई मध्य, मुंबई",91,
BoothVoterList_A4_Ward_211_Booth_58.pdf,38,"यादी भाग क्र. ८ ६ : २ - म्युनिसिपल घर ९ ०-बी. बी. आय. टी. चाळ क्रमांक १ ८, सोफिया FN रोड, ९ ०बी ते ९ ०सी",89,
BoothVoterList_A4_Ward_211_Booth_58.pdf,39,"यादी भाग क्र. ८ ६ : १ ५ - राजकमल प्राइड, गणेश मंच मार्ग, सोफिया Wax रोड, मुंबई मध्य, मुंबई",91,
BoothVoterList_A4_Ward_211_Booth_58.pdf,40,"यादी भाग क्र. ८ ६ : २ - म्युनिसिपल घर ९ ०-बी. बी. आय. टी. चाळ क्रमांक १ ८, सोफिया FN रोड, ९ ०बी ते ९ ०सी",89,
BoothVoterList_A4_Ward_211_Booth_58.pdf,41,"यादी भाग क्र. ८ ६ : १ ५ - राजकमल प्राइड, गणेश मंच मार्ग, सोफिया Wax रोड, मुंबई मध्य, मुंबई",91,
BoothVoterList_A4_Ward_211_Booth_58.pdf,42,"यादी भाग क्र. ८ ६ : २ - म्युनिसिपल घर ९ ०-बी. बी. आय. टी. चाळ क्रमांक १ ८, सोफिया FN रोड, ९ ०बी ते ९ ०सी",89,
BoothVoterList_A4_Ward_211_Booth_58.pdf,43,"यादी भाग क्र. ८ ६ : १ ५ - राजकमल प्राइड, गणेश मंच मार्ग, सोफिया Wax रोड, मुंबई मध्य, मुंबई",91,
BoothVoterList_A4_Ward_211_Booth_58.pdf,44,"यादी भाग क्र. ८ ६ : १-९ ०-बी. बी. आय. टी. चाळ 4.99 (संकल्प-१ ७ गृहनिर्माण संस्था मर्या), Aa",75,
BoothVoterList_A4_Ward_211_Booth_58.pdf,45,"यादी भाग क्र. ८ ६ : १ ५ - राजकमल प्राइड, गणेश मंच मार्ग, सोफिया Wax रोड, मुंबई मध्य, मुंबई",91,
BoothVoterList_A4_Ward_211_Booth_58.pdf,46,"यादी भाग क्र. ८ ६ : १-९ ०-बी. बी. आय. टी. चाळ 4.99 (संकल्प-१ ७ गृहनिर्माण संस्था मर्या), Aa",75,
BoothVoterList_A4_Ward_211_Booth_58.pdf,47,"यादी भाग क्र. ८ ६ : १ ५ - राजकमल प्राइड, गणेश मंच मार्ग, सोफिया Wax रोड, मुंबई मध्य, मुंबई",91,
BoothVoterList_A4_Ward_211_Booth_59.pdf,2,"यादी भाग क्र. ८ ७ : १ - म्युनिसिपल घर ९ ० ए बी आय. टी. चाळ 4.92, सोफीया झुबेर रोड, ९ ०ए ते एस. पी. रोड",90,
BoothVoterList_A4_Ward_211_Booth_59.pdf,23,"यादी भाग क्र. ८ ७ : २ - म्युनिसिपल घर २ २ खान मंझिल, डिमटिमकर रोड, २ २ ते ६ २ (महानगरपालिका ३ १) खंड १, मुंबई",89,
BoothVoterList_A4_Ward_211_Booth_59.pdf,30,"यादी भाग क्र. ८ ७ : 3 - म्युनिसिपल घर ३ ६-४ ८ नुरजहॉ AM, डिमटिमकर रोड, २ २ ते ६ २ (महानगरपालिका 39) खंड",80,
BoothVoterList_A4_Ward_211_Booth_59.pdf,36,"यादी भाग क्र. ८ ७ : ४ - म्युनिसिपल घर ४ २ रोशन बिल्डींग, डिमटिमकर रोड, २ २ ते ६ २ (महानगरपालिका 39) खंड १,",90,
BoothVoterList_A4_Ward_211_Booth_59.pdf,37,"यादी भाग क्र. ८ ७ : ५ - म्युनिसिपल घर ५ ०-६ २ हबीब मंझिल, डिमटिमकर रोड, 22 ते ६ २ (महानगरपालिका 39) खंड १,",89,
BoothVoterList_A4_Ward_211_Booth_59.pdf,41,"यादी भाग क्र. ८ ७ : ६ - म्युनिसिपल घर ३ ६-४ ८ आफियाह हाईट्स को-ऑप. ERAT सोसाइटी, डिमटिमकर",87,
BoothVoterList_A4_Ward_211_Booth_59.pdf,47,"यादी भाग क्र. ८ ७ : १ - म्युनिसिपल घर ९ ० ए बी आय. टी. चाळ 4.92, सोफीया झुबेर रोड, ९ ०ए ते एस. पी. रोड",90,
BoothVoterList_A4_Ward_211_Booth_59.pdf,48,"यादी भाग क्र. ८ ७ : ६ - म्युनिसिपल घर ३ ६-४ ८ आफियाह हाईट्स को-ऑप. ERAT सोसाइटी, डिमटिमकर",87,
